source;country;speciality;#;gender;ethnicity;Is_foreigner;age;experience_level;was_awarded;has_photo;num_stars;num_reviews
top doctors;Mexico;endocrinologia;1;male;hispanic;False;null;senior2-level;True;True;5.0;6
top doctors;Mexico;endocrinologia;1;male;hispanic;False;27.0;senior2-level;False;True;4.0;7
top doctors;Mexico;endocrinologia;2;male;italian;True;48.0;senior2-level;False;True;3.0;3
top doctors;Mexico;endocrinologia;2;male;hispanic;False;34.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endocrinologia;3;male;hispanic;False;null;senior2-level;True;True;5.0;6
top doctors;Mexico;endocrinologia;3;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Mexico;endocrinologia;4;female;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;endocrinologia;5;female;hispanic-arab;False;46.0;senior2-level;False;True;5.0;3
top doctors;Mexico;endocrinologia;6;male;italian-hispanic;False;30.0;senior2-level;False;True;5.0;3
top doctors;Mexico;endocrinologia;7;male;hispanic;False;22.0;senior2-level;True;True;5.0;15
top doctors;Mexico;endocrinologia;8;female;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;endocrinologia;10;female;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Mexico;endocrinologia;11;male;hispanic;False;38.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endocrinologia;13;male;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Mexico;endocrinologia;14;female;german-hispanic;False;26.0;senior2-level;False;True;5.0;1
top doctors;Mexico;endocrinologia;15;female;indian;True;39.0;senior2-level;True;True;4.0;7
top doctors;Mexico;endocrinologia;18;male;hispanic;False;33.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endocrinologia;19;male;hispanic;False;48.0;senior2-level;False;True;5.0;7
top doctors;Mexico;endoscopia digestiva;0;male;hispanic;False;51.0;senior2-level;False;True;5.0;2
top doctors;Mexico;endoscopia digestiva;1;male;hispanic;False;34.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;2;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;2;male;hispanic;False;52.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;3;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;endoscopia digestiva;3;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;4;male;hispanic;False;26.0;senior2-level;False;True;5.0;1
top doctors;Mexico;endoscopia digestiva;6;male;hispanic;False;29.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;7;male;hispanic;False;45.0;senior2-level;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;8;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;endoscopia digestiva;9;male;hispanic;False;38.0;senior2-level;False;True;5.0;1
top doctors;Mexico;endoscopia digestiva;11;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;endoscopia digestiva;12;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;endoscopia digestiva;13;male;hispanic;False;null;null;False;True;5.0;5
top doctors;Mexico;endoscopia digestiva;14;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;endoscopia digestiva;15;male;hispanic;False;null;null;False;True;5.0;4
top doctors;Mexico;endoscopia digestiva;16;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;17;female;english-hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;endoscopia digestiva;18;female;hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;endoscopia digestiva;19;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;fisiatria y rehabilitacion;0;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;fisiatria y rehabilitacion;1;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;fisiatria y rehabilitacion;2;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;fisiatria y rehabilitacion;3;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;fisiatria y rehabilitacion;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;fisioterapia;0;unknown;french-slav;True;40.0;senior2-level;False;True;5.0;2
top doctors;Mexico;fisioterapia;1;female;hispanic-arab;False;null;null;False;True;0.0;0
top doctors;Mexico;fisioterapia;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;0;female;hispanic;False;42.0;senior2-level;False;True;5.0;1
top doctors;Mexico;foniatria;1;female;hispanic-english;False;21.0;senior2-level;False;True;5.0;1
top doctors;Mexico;foniatria;1;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;2;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;foniatria;3;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;foniatria;4;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;5;female;hispanic;False;null;null;False;True;5.0;1
top doctors;Mexico;foniatria;6;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;7;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;8;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;8;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;9;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;9;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;10;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;foniatria;11;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;foniatria;11;female;hispanic-arab;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;12;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;foniatria;12;male;italian-german;True;null;null;False;False;0.0;0
top doctors;Mexico;foniatria;16;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;gastroenterologia especialidad;0;female;hispanic-arab;False;37.0;senior2-level;False;True;0.0;0
top doctors;Mexico;gastroenterologia especialidad;1;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;gastroenterologia especialidad;1;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Mexico;gastroenterologia especialidad;2;male;hispanic;False;19.0;senior2-level;False;True;5.0;3
top doctors;Mexico;gastroenterologia especialidad;3;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;gastroenterologia especialidad;3;female;hispanic;False;41.0;senior2-level;False;True;5.0;1
top doctors;Mexico;gastroenterologia especialidad;4;male;hispanic;False;26.0;senior2-level;False;True;5.0;9
top doctors;Mexico;gastroenterologia especialidad;4;male;hispanic;False;43.0;senior2-level;False;True;5.0;5
top doctors;Mexico;gastroenterologia especialidad;5;male;hispanic;False;31.0;senior2-level;False;True;5.0;7
top doctors;Mexico;gastroenterologia especialidad;5;male;hispanic;False;null;senior2-level;False;False;0.0;0
top doctors;Mexico;gastroenterologia especialidad;6;male;hispanic;False;null;senior2-level;False;True;5.0;11
top doctors;Mexico;gastroenterologia especialidad;8;male;hispanic;False;39.0;senior2-level;False;True;5.0;3
top doctors;Mexico;gastroenterologia especialidad;9;male;hispanic;False;29.0;senior2-level;False;True;5.0;1
top doctors;Mexico;gastroenterologia especialidad;10;male;hispanic;False;25.0;senior2-level;False;True;5.0;3
top doctors;Mexico;gastroenterologia especialidad;11;male;hispanic;False;28.0;senior2-level;False;True;0.0;0
top doctors;Mexico;gastroenterologia especialidad;13;female;hispanic;False;55.0;senior2-level;False;True;5.0;1
top doctors;Mexico;gastroenterologia especialidad;14;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Mexico;gastroenterologia especialidad;16;male;hispanic;False;26.0;senior2-level;False;True;0.0;0
top doctors;Mexico;gastroenterologia especialidad;18;male;hispanic;False;47.0;senior2-level;False;True;0.0;0
top doctors;Mexico;gastroenterologia especialidad;19;male;hispanic;False;null;senior2-level;False;False;5.0;5
top doctors;Mexico;genetica;0;female;hispanic;False;50.0;senior2-level;False;True;5.0;1
top doctors;Mexico;genetica;0;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;genetica;1;male;hispanic-israeli;False;42.0;senior2-level;False;True;5.0;6
top doctors;Mexico;genetica;1;female;hispanic;False;null;null;False;True;5.0;3
top doctors;Mexico;genetica;2;female;hispanic;False;32.0;senior2-level;False;True;5.0;2
top doctors;Mexico;genetica;2;female;hispanic;False;null;null;False;True;5.0;3
top doctors;Mexico;genetica;6;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;0;female;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Mexico;geriatria;0;male;hispanic;False;27.0;senior2-level;False;True;5.0;1
top doctors;Mexico;geriatria;2;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;3;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;4;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;6;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;7;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;geriatria;8;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;geriatria;9;male;hispanic-german;False;null;null;False;False;0.0;0
top doctors;Mexico;ginecologia y obstetricia;0;male;hispanic;False;37.0;senior2-level;False;True;5.0;2
top doctors;Mexico;ginecologia y obstetricia;1;female;hispanic;False;18.0;senior2-level;False;True;0.0;0
top doctors;Mexico;ginecologia y obstetricia;2;female;hispanic;False;27.0;mid-level;False;True;5.0;1
top doctors;Mexico;ginecologia y obstetricia;2;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;ginecologia y obstetricia;3;male;hispanic;False;24.0;senior2-level;False;True;0.0;0
top doctors;Mexico;ginecologia y obstetricia;3;male;hispanic;False;16.0;senior2-level;False;True;5.0;4
top doctors;Mexico;ginecologia y obstetricia;4;female;nordic-hispanic;False;24.0;senior2-level;False;True;5.0;2
top doctors;Mexico;ginecologia y obstetricia;4;male;hispanic;False;32.0;senior2-level;False;True;5.0;8
top doctors;Mexico;ginecologia y obstetricia;5;male;french-hungarian;True;23.0;senior2-level;False;True;0.0;0
top doctors;Mexico;ginecologia y obstetricia;5;female;hispanic;False;40.0;senior2-level;False;True;5.0;13
top doctors;Mexico;ginecologia y obstetricia;6;male;hispanic;False;46.0;senior2-level;False;True;5.0;5
top doctors;Mexico;ginecologia y obstetricia;7;female;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;ginecologia y obstetricia;8;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;ginecologia y obstetricia;10;male;hispanic;False;18.0;senior2-level;False;True;5.0;1
top doctors;Mexico;ginecologia y obstetricia;12;male;hispanic;False;53.0;senior2-level;False;True;5.0;1
top doctors;Mexico;ginecologia y obstetricia;13;male;hispanic;False;20.0;senior2-level;False;True;0.0;0
top doctors;Mexico;ginecologia y obstetricia;14;male;hispanic;False;25.0;senior2-level;False;True;5.0;4
top doctors;Mexico;ginecologia y obstetricia;16;male;hispanic;False;29.0;senior2-level;False;True;5.0;2
top doctors;Mexico;ginecologia y obstetricia;18;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;ginecologia y obstetricia;19;male;french;True;31.0;senior2-level;False;True;5.0;1
top doctors;Mexico;hematologia;0;female;hispanic;False;24.0;senior2-level;False;True;5.0;1
top doctors;Mexico;hematologia;0;female;hispanic;False;25.0;senior2-level;False;True;5.0;2
top doctors;Mexico;hematologia;1;male;hispanic;False;30.0;senior2-level;False;True;5.0;2
top doctors;Mexico;hematologia;1;female;hispanic;False;20.0;senior2-level;False;True;0.0;0
top doctors;Mexico;hematologia;2;female;hispanic;False;27.0;senior2-level;False;False;0.0;0
top doctors;Mexico;hematologia;2;male;hispanic-italian;False;null;senior2-level;False;False;5.0;2
top doctors;Mexico;hematologia;3;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Mexico;hematologia;3;female;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;hematologia;4;female;hispanic-arab;False;31.0;senior2-level;False;True;5.0;3
top doctors;Mexico;hematologia;4;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;hematologia;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;hematologia;6;male;hispanic;False;31.0;senior2-level;False;True;5.0;2
top doctors;Mexico;hematologia;6;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;hematologia;7;male;hispanic;False;26.0;senior2-level;False;True;5.0;1
top doctors;Mexico;hematologia;7;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;hematologia;8;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;hematologia;8;male;hispanic;False;24.0;senior2-level;False;True;5.0;3
top doctors;Mexico;hematologia;9;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;hematologia;12;female;hispanic;False;null;null;False;True;5.0;3
top doctors;Mexico;hematologia;16;female;hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;inmunologia;0;male;hispanic;False;52.0;senior2-level;False;True;5.0;3
top doctors;Mexico;inmunologia;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;inmunologia;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;inmunologia;3;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;inmunologia;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;inmunologia;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;inmunologia;6;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;inmunologia;7;male;hispanic-italian;False;null;null;False;False;0.0;0
top doctors;Mexico;inmunologia;8;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;mastologia;0;male;hispanic;False;null;senior2-level;True;True;5.0;10
top doctors;Mexico;mastologia;0;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;mastologia;1;male;hispanic;False;39.0;senior2-level;False;True;5.0;6
top doctors;Mexico;mastologia;1;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;mastologia;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;mastologia;3;male;hispanic-greek;False;null;null;False;False;0.0;0
top doctors;Mexico;mastologia;4;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;mastologia;5;male;hispanic-korean;False;null;null;False;False;0.0;0
top doctors;Mexico;mastologia;6;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina del deporte especialidad;0;female;hispanic;False;30.0;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina del deporte especialidad;1;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;medicina del deporte especialidad;2;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina del deporte especialidad;3;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;medicina del deporte especialidad;4;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina del deporte especialidad;5;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Mexico;medicina del deporte especialidad;6;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina del deporte especialidad;7;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina del deporte especialidad;8;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina del dolor;0;male;hispanic;False;28.0;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina del dolor;1;male;hispanic;False;56.0;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina del dolor;1;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina del dolor;2;male;hispanic;False;35.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina del dolor;2;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina familiar y comunitaria;0;male;french-hispanic;False;null;null;False;False;5.0;1
top doctors;Mexico;medicina interna;0;female;hispanic;False;29.0;senior2-level;False;True;5.0;5
top doctors;Mexico;medicina interna;0;male;german-hispanic;False;47.0;senior2-level;False;False;0.0;0
top doctors;Mexico;medicina interna;1;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;1;male;italian-hispanic;False;42.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;2;male;german;True;null;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;2;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina interna;3;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina interna;3;female;hispanic;False;29.0;senior2-level;False;True;5.0;7
top doctors;Mexico;medicina interna;4;male;hispanic;False;58.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;4;male;hispanic;False;27.0;senior2-level;False;True;5.0;3
top doctors;Mexico;medicina interna;6;male;hispanic;False;27.0;senior2-level;False;True;0.0;0
top doctors;Mexico;medicina interna;7;male;hispanic;False;16.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;11;male;hispanic;False;43.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;12;male;hispanic-english;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;medicina interna;13;female;hispanic;False;35.0;senior2-level;False;True;0.0;0
top doctors;Mexico;medicina interna;14;male;hispanic;False;26.0;mid-level;False;True;0.0;0
top doctors;Mexico;medicina interna;15;female;hispanic;False;16.0;senior2-level;False;True;5.0;3
top doctors;Mexico;medicina interna;16;male;hispanic;False;30.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina interna;17;male;hispanic;False;32.0;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina interna;18;male;english;True;52.0;senior2-level;False;True;5.0;1
top doctors;Mexico;medicina materno fetal;0;female;hispanic-arab;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;medicina nuclear especialidad;0;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina nuclear especialidad;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina nuclear especialidad;2;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina nuclear especialidad;3;male;hispanic-israeli;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina nuclear especialidad;4;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina nuclear especialidad;5;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina nuclear especialidad;6;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;medicina nuclear especialidad;7;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina y terapia intensiva;0;male;hispanic-chinese;False;null;null;False;False;0.0;0
top doctors;Mexico;medicina y terapia intensiva;1;male;hispanic-german;False;null;null;False;True;0.0;0
top doctors;Mexico;microbiologia e infectologia;0;male;hispanic;False;30.0;senior2-level;False;True;5.0;2
top doctors;Mexico;microbiologia e infectologia;0;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Mexico;microbiologia e infectologia;1;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;microbiologia e infectologia;2;female;hispanic;False;21.0;senior2-level;False;True;5.0;2
top doctors;Mexico;microbiologia e infectologia;2;male;hispanic;False;47.0;senior2-level;False;False;5.0;2
top doctors;Mexico;microbiologia e infectologia;3;male;hispanic;False;26.0;senior2-level;False;True;5.0;2
top doctors;Mexico;microbiologia e infectologia;3;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;microbiologia e infectologia;4;male;hispanic;False;55.0;senior2-level;False;True;5.0;2
top doctors;Mexico;microbiologia e infectologia;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;microbiologia e infectologia;5;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;microbiologia e infectologia;5;female;english;True;31.0;senior2-level;False;True;5.0;3
top doctors;Mexico;microbiologia e infectologia;6;male;hispanic;False;null;senior2-level;True;True;5.0;8
top doctors;Mexico;microbiologia e infectologia;8;female;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Mexico;microbiologia e infectologia;9;male;hispanic;False;33.0;senior2-level;False;True;5.0;9
top doctors;Mexico;microbiologia e infectologia;11;male;hispanic;False;25.0;senior2-level;False;True;5.0;3
top doctors;Mexico;microbiologia e infectologia;12;male;hispanic-english;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;microbiologia e infectologia;14;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;microbiologia e infectologia;15;female;hispanic;False;32.0;senior2-level;False;True;5.0;3
top doctors;Mexico;microbiologia e infectologia;16;male;hispanic;False;null;null;False;True;4.0;3
top doctors;Mexico;microbiologia e infectologia;17;male;hispanic;False;null;null;False;False;5.0;2
top doctors;Mexico;nefrologia especialidad;0;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;nefrologia especialidad;1;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;nefrologia especialidad;1;female;hispanic;False;38.0;senior2-level;False;True;5.0;5
top doctors;Mexico;nefrologia especialidad;2;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;nefrologia especialidad;2;female;hispanic-arab;False;null;null;False;True;4.0;3
top doctors;Mexico;nefrologia especialidad;3;male;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Mexico;nefrologia especialidad;3;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;nefrologia especialidad;5;male;hispanic;False;23.0;senior2-level;False;True;5.0;2
top doctors;Mexico;nefrologia especialidad;5;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;nefrologia especialidad;6;male;hispanic;False;50.0;senior2-level;True;True;4.0;12
top doctors;Mexico;nefrologia especialidad;7;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;nefrologia especialidad;10;female;hispanic;False;30.0;senior2-level;False;True;0.0;0
top doctors;Mexico;nefrologia especialidad;11;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;nefrologia especialidad;12;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Mexico;nefrologia especialidad;13;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;nefrologia especialidad;14;female;hispanic-israeli;False;null;null;False;True;5.0;2
top doctors;Mexico;nefrologia especialidad;15;male;hungarian-hispanic;False;null;null;False;True;5.0;2
top doctors;Mexico;nefrologia especialidad;16;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;nefrologia especialidad;17;male;hispanic-thai;False;null;null;False;False;0.0;0
top doctors;Mexico;nefrologia especialidad;19;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Mexico;neumologia;0;male;hispanic;False;51.0;senior2-level;False;True;5.0;3
top doctors;Mexico;neumologia;0;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;neumologia;1;male;hispanic;False;27.0;mid-level;False;True;5.0;4
top doctors;Mexico;neumologia;1;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;neumologia;2;male;hispanic;False;36.0;senior2-level;False;True;5.0;2
top doctors;Mexico;neumologia;3;female;hispanic;False;31.0;senior2-level;False;True;5.0;8
top doctors;Mexico;neumologia;3;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;neumologia;4;female;hispanic;False;null;mid-level;False;True;0.0;0
top doctors;Mexico;neumologia;4;female;hispanic;False;28.0;senior2-level;False;True;5.0;3
top doctors;Mexico;neumologia;5;male;hispanic;False;42.0;senior2-level;True;True;5.0;3
top doctors;Mexico;neumologia;6;male;hispanic;False;28.0;senior2-level;False;True;5.0;1
top doctors;Mexico;neumologia;7;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;neumologia;7;female;hispanic-arab;False;null;senior2-level;False;True;0.0;0
top doctors;Mexico;neumologia;8;male;hispanic;False;23.0;senior2-level;False;True;5.0;3
top doctors;Mexico;neumologia;8;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Mexico;neumologia;12;male;hispanic;False;32.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neumologia;16;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Mexico;neumologia;17;female;hispanic;False;23.0;senior2-level;False;True;5.0;1
top doctors;Mexico;neumologia;18;male;hispanic-hungarian;False;46.0;senior2-level;True;True;5.0;7
top doctors;Mexico;neumologia;19;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Mexico;neurocirugia;0;male;hispanic;False;34.0;senior2-level;False;True;4.0;2
top doctors;Mexico;neurocirugia;0;male;hispanic;False;35.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neurocirugia;1;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Mexico;neurocirugia;1;male;hispanic;False;null;senior2-level;False;False;5.0;5
top doctors;Mexico;neurocirugia;2;male;hispanic;False;15.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neurocirugia;2;male;hispanic;False;36.0;senior2-level;False;True;5.0;1
top doctors;Mexico;neurocirugia;3;male;hispanic;False;39.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neurocirugia;3;male;hispanic;False;38.0;senior2-level;False;True;4.0;5
top doctors;Mexico;neurocirugia;4;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Mexico;neurocirugia;5;male;hispanic;False;29.0;senior2-level;False;True;5.0;1
top doctors;Mexico;neurocirugia;7;male;hispanic-slav;False;34.0;mid-level;False;True;5.0;2
top doctors;Mexico;neurocirugia;8;male;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Mexico;neurocirugia;10;male;hispanic;False;28.0;senior2-level;False;True;5.0;6
top doctors;Mexico;neurocirugia;11;male;hispanic;False;33.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neurocirugia;12;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;neurocirugia;13;male;hispanic;False;27.0;null;False;True;5.0;1
top doctors;Mexico;neurocirugia;14;male;hispanic;False;26.0;senior2-level;False;True;5.0;1
top doctors;Mexico;neurocirugia;16;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Mexico;neurocirugia;17;male;hispanic;False;26.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neurocirugia;18;male;hispanic;False;27.0;senior2-level;False;True;5.0;3
top doctors;Mexico;neurofisiologia clinica especialidad;0;female;hispanic;False;26.0;senior2-level;False;True;0.0;0
top doctors;Mexico;neurologia;0;male;hispanic;False;38.0;senior2-level;False;True;5.0;1
top doctors;Mexico;neurologia;0;female;hispanic;False;26.0;senior2-level;False;True;5.0;4
top doctors;Mexico;neurologia;1;female;hispanic;False;29.0;senior2-level;False;True;4.0;2
top doctors;Mexico;neurologia;1;male;italian;True;null;senior2-level;True;True;5.0;2
top doctors;Mexico;neurologia;2;male;hispanic;False;28.0;senior2-level;False;True;5.0;2
top doctors;Mexico;neurologia;3;male;hispanic;False;29.0;senior2-level;False;True;5.0;3
top doctors;Mexico;neurologia;3;male;hispanic;False;35.0;senior2-level;False;True;5.0;3
top doctors;Mexico;neurologia;4;male;hispanic;False;26.0;senior2-level;False;True;5.0;6
top doctors;Mexico;neurologia;4;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Mexico;neurologia;5;male;hispanic;False;null;null;False;False;0.0;0
